3-* Protocol Emulation Mod [4]     1|mm.23|6/4 days|0.20|20000||Legal|||2.00|
3-* Protocol Emulation Mod [5]     1|mm.23|7/5 days|0.20|25000||Legal|||2.00|
3-* Protocol Emulation Mod [6]     1|mm.23|8/6 days|0.20|30000||Legal|||2.00|
3-* Protocol Emulation Mod [7]     1|mm.23|9/7 days|0.20|35000||Legal|||2.00|
3-* Protocol Emulation Mod [8]     1|mm.23|10/8 days|0.20|40000||Legal|||2.00|
3-* Protocol Emulation Mod [9]     1|mm.23|11/9 days|0.20|45000||Legal|||2.00|
3-* Protocol Emulation Mod [10]    1|mm.23|12/10 days|0.20|50000||Legal|||2.00|
2-Remote Control Decks
3-* Remote Control Deck [1]        1|mm.23|4/72 hours|0.30|25000||Legal|||2.00|
3-* Remote Control Deck [2]        1|mm.23|4/72 hours|0.30|50000||Legal|||2.00|
3-* Remote Control Deck [3]        1|mm.23|4/72 hours|0.30|75000||Legal|||2.00|
3-* Remote Control Deck [4]        1|mm.23|4/72 hours|0.30|100000||Legal|||2.00|
3-* Remote Control Deck [5]        1|mm.23|4/72 hours|0.30|125000||Legal|||2.00|
3-* Remote Control Deck [6]        1|mm.23|4/72 hours|0.30|150000||Legal|||2.00|
3-* Remote Control Deck [7]        1|mm.23|4/72 hours|0.30|175000||Legal|||2.00|
3-* Remote Control Deck [8]        1|mm.23|4/72 hours|0.30|200000||Legal|||2.00|
2-RC Encryption Module
3-* RC Encryption Module [1]       1|mm.23|1/1 day|0.20|10000||4P-W|||3.00|
3-* RC Encryption Module [2]       1|mm.23|2/2 days|0.20|20000||4P-W|||3.00|
3-* RC Encryption Module [3]       1|mm.23|3/3 days|0.20|30000||4P-W|||3.00|
3-* RC Encryption Module [4]       1|mm.23|4/4 days|0.20|40000||4P-W|||3.00|
3-* RC Encryption Module [5]       1|mm.23|5/5 days|0.20|50000||4P-W|||3.00|
3-* RC Encryption Module [6]       1|mm.23|6/6 days|0.20|60000||4P-W|||3.00|
3-* RC Encryption Module [7]       1|mm.23|7/7 days|0.20|70000||4P-W|||3.00|
3-* RC Encryption Module [8]       1|mm.23|8/8 days|0.20|80000||4P-W|||3.00|
2-Remote Control ECCM
3-* Remote Control ECCM [1]        1|mm.23|4/7 days|0.20|15000||Legal|||2.00|
3-* Remote Control ECCM [2]        1|mm.23|4/7 days|0.20|30000||Legal|||2.00|
3-* Remote Control ECCM [3]        1|mm.23|4/7 days|0.20|45000||Legal|||2.00|
3-* Remote Control ECCM [4]        1|mm.23|6/14 days|0.30|140000||6P-Q|||3.00|
3-* Remote Control ECCM [5]        1|mm.23|6/14 days|0.30|210000||6P-Q|||3.00|
3-* Remote Control ECCM [6]        1|mm.23|6/14 days|0.30|280000||6P-Q|||3.00|
3-* Remote Control ECCM [7]        1|mm.23|12/28 days|0.40|525000||5P-R|||4.00|
3-* Remote Control ECCM [8]        1|mm.23|12/28 days|0.40|600000||5P-R|||4.00|
3-* Remote Control ECCM [9]        1|mm.23|12/28 days|0.40|675000||5P-R|||4.00|
3-* Remote Control ECCM [10]       1|mm.23|18/45 days|0.45|900000||4P-R|||5.00|
2-Rigger Decryption Module
3-* Rigger Decrypt. Mod [1]        1|mm.23|3/1 day|0.20|17500||8P-W|||3.00|
3-* Rigger Decrypt. Mod [2]        1|mm.23|4/2 days|0.20|35000||8P-W|||3.00|
3-* Rigger Decrypt. Mod [3]        1|mm.23|5/3 days|0.20|52500||8P-W|||3.00|
3-* Rigger Decrypt. Mod [4]        1|mm.23|6/4 days|0.20|70000||8P-W|||3.00|
3-* Rigger Decrypt. Mod [5]        1|mm.23|7/5 days|0.20|87500||8P-W|||3.00|
3-* Rigger Decrypt. Mod [6]        1|mm.23|8/6 days|0.20|105000||8P-W|||3.00|
3-* Rigger Decrypt. Mod [7]        1|mm.23|9/7 days|0.20|122500||8P-W|||3.00|
3-* Rigger Decrypt. Mod [8]        1|mm.23|10/8 days|0.20|140000||8P-W|||3.00|
3-* Rigger Decrypt. Mod [9]        1|mm.23|11/9 days|0.20|157500||8P-W|||3.00|
3-* Rigger Decrypt. Mod [10]       1|mm.23|12/10 days|0.20|175000||8P-W|||3.00|
2-SimRig
3-* Simrig Base Cyber              1|sr3.302|2/5 days|2.00|300000||Legal|||2.00|
3-* Simrig FullX Cyber             1|sr3.302|6/12 days|2.00|500000||Legal|||2.00|
3-* SimLink Simrig [1]             1|sr3.302|3/5 days|0.60|80000||Legal|||2.00|
3-* SimLink Simrig [2]             1|sr3.302|3/5 days|0.60|90000||Legal|||2.00|
3-* SimLink Simrig [3]             1|sr3.302|3/5 days|0.60|100000||Legal|||2.00|
3-* SimLink Simrig [4]             1|sr3.302|3/5 days|0.60|110000||Legal|||2.00|
3-* SimLink Simrig [5]             1|sr3.302|3/5 days|0.60|120000||Legal|||2.00|
3-* SimLink Simrig [6]             1|sr3.302|3/5 days|0.60|130000||Legal|||2.00|
3-* SimLink Simrig [7]             1|sr3.302|3/5 days|0.60|140000||Legal|||2.00|
3-* SimLink Simrig [8]             1|sr3.302|3/5 days|0.60|150000||Legal|||2.00|
3-* SimLink Simrig [9]             1|sr3.302|3/5 days|0.60|160000||Legal|||2.00|
3-* SimLink Simrig [10]            1|sr3.302|3/5 days|0.60|170000||Legal|||2.00|
2-VCR - Vehicle Control Rig
3-* Vehicle Ctrl Rig [1]           1|sr3.302|6/48 hours|2.00|12000|+2VCT,+1VNI,+1VCR,|6P-N|||1.00|Mods only apply when rigging
3-* Vehicle Ctrl Rig [2]           1|sr3.302|8/48 hours|3.00|60000|+4VCT,+2VNI,+2VCR,|6P-N|||1.25|Mods only apply when rigging
3-* Vehicle Ctrl Rig [3]           1|sr3.302|8/48 hours|5.00|300000|+6VCT,+3VNI,+3VCR,|5P-N|||1.50|Mods only apply when rigging
! ======================== SENSEWARE ==========================================
1-SENSEWARE
2-* Braindance Recorder (RAVEN)    1|cb3.96|8/12 days|2.00|450000||Legal|||3.00|
2-Chem. / Gas Spectro
3-* Chem. Analyzer                 1|mm.13|4/6 days|0.20|2500||Legal|||1.00|
3-* Gas Spectrometer               1|mm.13|4/6 days|0.20|2500||Legal|||1.00|
3-* +Built in Program [1]          1|mm.13|4/6 days|0.00|600||Legal|||1.00|Chemistry Skill of 3
3-* +Built in Program [2]          1|mm.13|4/6 days|0.00|2400||Legal|||1.00|Chemistry Skill of 4
3-* +Built in Program [3]          1|mm.13|4/6 days|0.00|5200||Legal|||1.00|Chemistry Skill of 5
3-* +Built in Program [4]          1|mm.13|4/6 days|0.00|9600||Legal|||1.00|Chemistry Skill of 6
3-* +Built in Program [5]          1|mm.13|4/6 days|0.00|15000||Legal|||1.00|Chemistry Skill of 7
3-* +Built in Program [6]          1|mm.13|4/6 days|0.00|21600||Legal|||1.00|Chemistry Skill of 8
3-* +External Program [1]          1|mm.13|5/4 days|0.00|450||Legal|||1.25|Chemistry Skill of 3
3-* +External Program [2]          1|mm.13|5/4 days|0.00|1800||Legal|||1.25|Chemistry Skill of 4
3-* +External Program [3]          1|mm.13|5/4 days|0.00|4050||Legal|||1.25|Chemistry Skill of 5
3-* +External Program [4]          1|mm.13|5/4 days|0.00|7200||Legal|||1.25|Chemistry Skill of 6
3-* +External Program [5]          1|mm.13|5/4 days|0.00|11250||Legal|||1.25|Chemistry Skill of 7
3-* +External Program [6]          1|mm.13|5/4 days|0.00|16200||Legal|||1.25|Chemistry Skill of 8
2-* Internal GPS                   1|mm.17|6/8 days|0.10|2000||Legal|||1.50|Same as NavDAT GPS
2-Olfactory Boost
3-* Olfactory Boost [1]            1|mm.17|6/8 days|0.20|1000||Legal|||1.00|+1 die smell Perception, +1 die taste Perception
3-* Olfactory Boost [2]            1|mm.17|6/8 days|0.20|2000||Legal|||1.00|+2 die smell Perception, +1 die taste Perception
3-* Olfactory Boost [3]            1|mm.17|6/8 days|0.20|3000||Legal|||1.00|+3 die smell Perception, +1 die taste Perception
3-* Olfactory Boost [4]            1|mm.17|6/8 days|0.20|4000||Legal|||1.00|+4 die smell Perception, +2 die taste Perception
3-* Olfactory Boost [5]            1|mm.17|6/8 days|0.20|5000||Legal|||1.00|+5 die smell Perception, +2 die taste Perception
3-* Olfactory Boost [6]            1|mm.17|6/8 days|0.20|6000||Legal|||1.00|+6 die smell Perception, +2 die taste Perception
2-* Orientation System             1|mm.17|5/6 days|0.25|15000||Legal|||2.50|Mapping unit, display/use/record map data
! ==============================NANOWARE ============================================
1-NANOWARE
2-* Nanite Facilitator             1|mm.91|18/2 months|0.30|9000||Legal|||2.00|See Gear for more
2-* Nanite Hive                    1|mm.91|10/1 month|0.70|80000||Legal|||4.00|See Gear for more
2-* Nano-Bio sys. CrashCart        1|mm.91|8/2 weeks|1.00|100000||Legal|||1.50|
2-* Nano-Bio sys. Guardian         1|mm.91|12/1 month|1.20|130000||Legal|||4.00|
2-* Nano Cyberware Repair Unit->   1|mm.92|8/2 weeks|0.00|? 10% of implant cost||Legal|||1.50|
! =============================== VARIOUS ====================================
1-VARIOUS
2-* Chiplok                        1|cb4.137|4/24 hours|0.00|150||Legal|||1.25|
2-* Crypto Circuit  [1]            1|ssc.77|6/36 hours|0.10|10000||4P-CA|||1.00|
2-* Crypto Circuit  [2]            1|ssc.77|6/36 hours|0.10|20000||4P-CA|||1.00|
2-* Crypto Circuit  [3]            1|ssc.77|6/36 hours|0.10|30000||4P-CA|||1.00|
2-* Crypto Circuit  [4]            1|ssc.77|6/36 hours|0.10|40000||4P-CA|||1.00|
2-* Crypto Circuit  [5]            1|ssc.77|6/36 hours|0.10|100000||4P-CA|||1.25|
2-* Crypto Circuit  [6]            1|ssc.77|6/36 hours|0.10|120000||4P-CA|||1.25|
2-* Crypto Circuit  [7]            1|ssc.77|6/36 hours|0.10|140000||4P-CA|||1.25|
2-* Crypto Circuit  [8]            1|ssc.77|8/36 hours|0.10|240000||3P-CA|||1.50|
2-* Crypto Circuit  [9]            1|ssc.77|8/36 hours|0.10|270000||3P-CA|||1.50|
2-* Crypto Circuit [10]            1|ssc.77|9/36 hours|0.10|500000||3P-CA|||2.00|
2-* Cutting Torch                  1|cb1.27|6/48 hours|0.40|3500||Legal|||2.00|
2-* Cyber-Detection Computer [1]   1|cb4.137|8/7 days|1.00|300000||4-Q|||3.00|
2-* Cyber-Detection Computer [2]   1|cb4.137|9/7 days|1.50|400000||4-Q|||3.00|
2-* Cyber-Detection Computer [3]   1|cb4.137|10/10 days|2.00|575000||4-Q|||3.50|
2-* CyberPillow (CAPSULECO)        1|cb3.98|0/0|0.00|800||Legal|||0.75|
2-* CyberPillowCase(KRAFTMATRIX)   1|cb3.98|0/0|0.00|100||Legal|||0.75|
2-* Gyro-Stabilizer                1|cb1.28|5/48 hours|0.10|10000||Legal|||1.20|
2-* Inhibition Neural System       1|fra.141|1/?|3.00|75000||4.00|||1.00|
2-* Kill Display                   1|cb2.47|5/60 hours|0.30|1000||Legal|||0.90|
2-* Logo-Line Tattoos(DERMATECH)   1|cb4.136|2/4 hours|0.05|1000||Legal|||0.75|
2-* Mag-Duct Spots                 1|cb1.28|2/6 hours|0.20|2200||Legal|||1.00|Functions like a Datajack
2-* Nails, Show-Off(Per pair)      1|cb3.101|0/0|0.10|90||Legal|||0.75|
2-* Nails, Show-Off(Per 10)        1|cb3.101|0/0|0.10|425||Legal|||0.75|
2-* Scramble Breaker [1]           1|ssc.81|6/48 hours|0.20|20000||3-CB|||1.50|
2-* Scramble Breaker [2]           1|ssc.81|6/48 hours|0.20|40000||3-CB|||1.50|
2-* Scramble Breaker [3]           1|ssc.81|6/48 hours|0.20|60000||3-CB|||1.50|
2-* Scramble Breaker [4]           1|ssc.81|6/48 hours|0.20|80000||3-CB|||1.50|
2-* Scramble Breaker [5]           1|ssc.81|8/48 hours|0.20|200000||3-CB|||1.75|
2-* Scramble Breaker [6]           1|ssc.81|8/48 hours|0.20|240000||3-CB|||1.75|
2-* Scramble Breaker [7]           1|ssc.81|8/48 hours|0.20|280000||3-CB|||1.75|
2-* Scramble Breaker [8]           1|ssc.81|10/48 hours|0.20|600000||3-CB|||1.75|
2-* Sense Link                     1|ssc.83|2/5 days|2.00|300000||10P-C|||1.00|
2-* Sense Link (Trans)             1|ssc.83|3/5 days|0.60|80000||8P-CA|||1.50|
2-* Stinger                        1|cb4.136|6/60 hours|0.10|2000||5P-N|||1.35|
2-* Video Link (Trans)             1|ssc.84|4/48 hours|0.40|4500||Legal|||1.00|
2-* Quickdraw ArmHolster           1|cb2.47|6/72 hours|0.00|400||AsWpn|||1.30|Use Free action.Only for Pistols and Knives
2-* TVSkin (NU-TEK)                1|cb4.137|2/60 hours|0.50|6000||Legal|||0.90|A battery costs 20
2-* Watch-Man                      1|cb1.26|3/36 hours|0.00|1800||Legal|||1.00|
2-* Wearman Mark II                1|cb1.28|2/12 hours|0.00|200||Legal|||0.75|Stereo Implant Speaker
!----------------------
!Plastic Warriors books
!----------------------
2-* Bio-Injector                   1|pw.18|14/96 hours|0.00|30000||6P-CA|||1.00|
2-* Clock Radio                    1|pw.53|2/24 hours|0.50|3000||Legal|||0.80|
2-* E-Monitor level [1]            1|cb1.28|4/5 days|0.20|2000||Legal|||1.00|
2-* E-Monitor level [2]            1|cb1.28|4/5 days|0.20|4000||Legal|||1.00|
2-* E-Monitor level [3]            1|cb1.28|4/5 days|0.20|6000||Legal|||1.00|
2-* E-Monitor level [4]            1|cb1.28|4/5 days|0.20|8000||Legal|||1.00|
2-* E-Monitor level [5]            1|cb1.28|4/5 days|0.20|10000||Legal|||1.00|
2-* E-Monitor level [6]            1|cb1.28|4/5 days|0.20|12000||Legal|||1.00|
2-* Mood Skin (per m�)             1|cb1.28|4/36 hours|0.25|200||Legal|||0.80|
2-* Nails, Turn-On                 1|cb1.28|0/0|0.05|200||Legal|||0.75|
2-* Shock Inducer                  1|pw.18|8/48 hours|0.00|2000||4-CA|||1.00|
2-* Smartball System               1|pw.37|4/48 hours|0.50|4000||Legal|||1.00|
2-* Taser Touch                    1|pw.18|8/4 days|0.00|2000||4-CA|||2.00|
2-* Ultrasound Vision              1|pw.19|14/7 days|0.80|25000||Legal|||1.50|
!-----------------
!NERPS: ShadowLore
!-----------------
2-* Stealth Datajack [1]           1|n/sl.88|0/0|0.15|2000|+DJK|Legal|||1.00|
2-* Stealth Datajack [2]           1|n/sl.88|0/0|0.20|4000|+DJK|Legal|||1.00|
2-* Stealth Datajack [3]           1|n/sl.88|0/0|0.30|16000|+DJK|Legal|||1.00|
2-* Fuchi Bodyjack                 1|n/sl.88|0/0|0.25|1300||Legal|||0.90|
2-* Fuchi Bodyjack [1]             1|n/sl.88|0/0|0.15|800||Legal|||0.90|
2-* Fuchi Bodyjack [2]             1|n/sl.88|0/0|0.20|1300||Legal|||0.90|
2-* Fuchi Bodyjack [3]             1|n/sl.88|0/0|0.25|2300||Legal|||0.90|
2-* Fuchi Bodyjack [4]             1|n/sl.88|0/0|0.30|4300||Legal|||0.90|
2-* Ares React System[1]           1|n/sl.88|5/14 days|1.20|29000|+2RCT,|8P-CB|||1.00|
2-* Ares React System[2]           1|n/sl.88|5/14 days|2.80|87000|+4RCT,|5P-CB|||1.25|
2-* Ares React System[3]           1|n/sl.88|8/14 days|3.00|153000|+6RCT,|3-CC|||1.50|
2-* Raineer Reflex [1]             1|n/sl.89|4/3 days|1.40|27000|+1INI,|8P-CB|||1.00|
2-* Raineer Reflex [2]             1|n/sl.89|4/6 days|2.10|75000|+2INI,|5P-CB|||1.25|
2-* Raineer Reflex [3]             1|n/sl.89|6/10 days|3.50|185000|+3INI,|3-CC|||1.50|
2-* Ares Reflex Contr.             1|n/sl.89|3/36 hours|0.10|500||AsReflex|||0.90|
2-* Shiawase Booster [1]           1|n/sl.90|12/70 days|1.30|29000||5P-CB|||3.50|
2-* Shiawase Booster [2]           1|n/sl.90|12/70 days|2.60|87000||5P-CB|||4.00|
2-* Zeiss FullSpectrum             1|n/sl.91|5/48 hours|0.20|10000||Legal|||1.10|
2-* Colt Scout                     1|n/sl.91|8/48 hours|0.25|12800||Legal|||1.00|
2-* Colt Sniper                    1|n/sl.91|8/48 hours|0.40|17500||Legal|||1.00|
2-* Nikkon Tourister               1|n/sl.91|6/24 hours|0.60|22000||Legal|||1.20|
2-* Nikkon ProSystem               1|n/sl.91|6/24 hours|1.70|55000||Legal|||1.20|
2-* RCA Vidpack                    1|n/sl.91|6/24 hours|0.90|38000||Legal|||1.00|
2-* Sony XB5000                    1|n/sl.91|6/24 hours|1.25|80000||Legal|||1.00|
2-* Fuchi VI300                    1|n/sl.91|8/48 hours|1.90|96000||Legal|||1.10|
2-* RCA Tridpack                   1|n/sl.92|6/24 hours|0.90|36000||Legal|||1.00|
2-* Fuchi FullTrid                 1|n/sl.92|10/7 days|2.10|103000||Legal|||1.20|
2-* Bose Voxx System               1|n/sl.92|6/24 hours|0.40|165000||Legal|||1.00|
2-* S'wase FilterSuite             1|n/sl.92|6/4 days|2.30|140000||Legal|||1.10|
2-* Sony Skillman                  1|n/sl.92|4/10 days|0.55|40000||Legal|||1.00|
2-* Ares Skillmaster               1|n/sl.92|5/10 days|3.50|720000||6P-CB|||1.00|
2-* Ares Radio Suite               1|n/sl.92|6/36 hours|0.80|110000||4P-CA|||1.20|
2-* Ares Secure Phone              1|n/sl.93|6/36 hours|0.60|122000||4P-CA|||1.20|
2-* Ares BattleLink                1|n/sl.93|6/36 hours|1.00|340000||3-CB|||1.20|
!---------------------------------------
!Neo-Anarchist Guides To Everything Else
!---------------------------------------
