4-* Remote-Control Encryption [7]  23|35000|7/7days|3|Electronics Kit|1 hour/Electronics B/R(4)||||r3.147|
4-* Remote-Control Encryption [8]  23|40000|8/8days|3|Electronics Kit|1 hour/Electronics B/R(4)||||r3.147|
4-* Remote-Control Encryption [9]  23|45000|9/9days|3|Electronics Kit|1 hour/Electronics B/R(4)||||r3.147|
4-* Remote-Control Encryption [10] 23|50000|10/10days|3|Electronics Kit|1 hour/Electronics B/R(4)||||r3.147|
3-Sensors
4-* Sensors [1]                    23|5000|4/7days|2|Vehicle Facility|16 hrs/Electronics B/R(4)|1|12kg||r3.147|
4-* Sensors [2]                    23|7500|4/10days|2.5|Vehicle Facility|32 hrs/Electronics B/R(4)|2|20kg||r3.147|
4-* Sensors [3]                    23|10000|5/14days|3|Vehicle Facility|48 hrs/Electronics B/R(4)|3|25kg||r3.147|
4-* Sensors [4]                    23|12500|6/21days|3.5|Vehicle Facility|64 hrs/Electronics B/R(4)|3|35kg||r3.147|
4-* Sensors [5]                    23|15000|8/30days|GM|Vehicle Facility|80 hrs/Electronics B/R(4)|6|50kg||r3.147|
4-* Sensors [6]                    23|20000|10/45days|GM|Vehicle Facility|96 hrs/Electronics B/R(4)|8|75kg||r3.147|
4-* Sensors [7]                    23|30000|12/60days|GM|Vehicle Facility|112 hrs/Electronics B/R(4)|9|110kg||r3.147|
4-* Sensors [8]                    23|50000|14/3months|GM|Vehicle Facility|128 hrs/Electronics B/R(4)|12|150kg||r3.147|
4-* Sensors [9]                    23|100000|16/6months|GM|Vehicle Facility|144 hrs/Electronics B/R(4)|16|200kg||r3.147|
4-* Sensors [10]                   23|500000|18/1year|GM|Vehicle Facility|160 hrs/Electronics B/R(4)|20|250kg||r3.147|
3-Enhanced Sensors
4-* Enhanced Sensors [1]           23|5000|4/7days|2|Vehicle Facility|16 hrs/Electronics B/R(4)|1|12kg||sta2.39|
4-* Enhanced Sensors [2]           23|7500|4/10days|2.5|Vehicle Facility|32 hrs/Electronics B/R(4)|2|20kg||sta2.39|
4-* Enhanced Sensors [3]           23|10000|5/14days|3|Vehicle Facility|48 hrs/Electronics B/R(4)|3|25kg||sta2.39|
4-* Enhanced Sensors [4]           23|12500|6/21days|3.5|Vehicle Facility|64 hrs/Electronics B/R(4)|3|35kg||sta2.39|
4-* Enhanced Sensors [5]           23|15000|8/30days|GM|Vehicle Facility|80 hrs/Electronics B/R(4)|6|50kg||sta2.39|
4-* Enhanced Sensors [6]           23|20000|10/45days|GM|Vehicle Facility|96 hrs/Electronics B/R(4)|8|75kg||sta2.39|
4-* Enhanced Sensors [7]           23|30000|12/60days|GM|Vehicle Facility|112 hrs/Electronics B/R(4)|9|110kg||sta2.39|
4-* Enhanced Sensors [8]           23|50000|14/3months|GM|Vehicle Facility|128 hrs/Electronics B/R(4)|12|150kg||sta2.39|
4-* Enhanced Sensors [9]           23|100000|16/6months|GM|Vehicle Facility|144 hrs/Electronics B/R(4)|16|200kg||sta2.39|
4-* Enhanced Sensors [10]          23|500000|18/1year|GM|Vehicle Facility|160 hrs/Electronics B/R(4)|20|250kg||sta2.39|
3-Other
4-* Electronics Port               23|1000|3/6days|1|Vehicle Shop|8 hrs/Electronics B/R(3)||||r3.145|
4-* Retransmission Unit            23|25000|8/14days|3|Microtronics Shop|64 hrs/Electronics B/R(4)|1.5|5kg||r3.147|
2-Accessories
3-Amphibious Operation Packages
4-* Amphibious Package, Level [1]  23|2500|3/6days|1|Vehicle Facility|32 hrs/Vehicle B/R(4)|0|0||r3.149|
4-* Amphibious Package, Level [2]  23|7500|5/10days|1.25|Vehicle Facility|40 hrs/Vehicle B/R(5)|2|0||r3.149|
4-* Amphibious Package, Level [3]  23|15000|6/12days|1.5|Vehicle Facility|80 hrs/Vehicle B/R(6)|4|0||r3.149|
3-Amphibious Operation Packages
4-* Amphibious Package, Level [1]  23|2500|1/?|1|Facility|0/0|0|0||sr2.???
4-* Amphibious Package, Level [2]  23|7500|1/?|1|Facility|0/0|2|0||sr2.???
4-* Amphibious Package, Level [3]  23|15000|1/?|1|Facility|0/0|3|0||sr2.???
3-Anti-Theft Systems
4-* Anti-Theft System [3]          23|1200|4/7days|1.25|Vehicle Facility|40 hrs/Vehicle B/R(4)||||r3.150|
4-* Anti-Theft System [4]          23|1600|4/7days|1.25|Vehicle Facility|40 hrs/Vehicle B/R(4)||||r3.150
4-* Anti-Theft System [5]          23|2000|4/7days|1.25|Vehicle Facility|40 hrs/Vehicle B/R(4)||||r3.150
4-* Anti-Theft System [6]          23|2400|4/7days|1.25|Vehicle Facility|40 hrs/Vehicle B/R(4)||||r3.150
4-* Anti-Theft System [7]          23|7000|5/10days|1.50|Vehicle Facility|40 hrs/Vehicle B/R(4)||||r3.150
4-* Anti-Theft System [8]          23|8000|5/10days|1.50|Vehicle Facility|40 hrs/Vehicle B/R(4)||||r3.150
4-* Anti-Theft System [9]          23|9000|5/10days|1.50|Vehicle Facility|40 hrs/Vehicle B/R(4)||||r3.150
4-* Anti-Theft System [10]         23|50000|6/14days|2.00|Vehicle Facility|40 hrs/Vehicle B/R(4)||||r3.150
4-* Electric Shock System          23|2000||1.00|Vehicle Facility|40 hrs/Vehicle B/R(4)||||r3.150
4-* Proximity Alert                23|250||1.00|Vehicle Facility|40 hrs/Vehicle B/R(4)||||r3.150
3-Seats
4-* Bench Seat                     23|750|3/48hrs|1|Vehicle Shop|4 hrs/Vehicle B/R(4)|6|100kg||r3.153|
4-* Folding Bench Seat             23|750|3/48hrs|1|Vehicle Shop|4 hrs/Vehicle B/R(4)|6|100kg||r3.153|
4-* Bucket Seat                    23|700|3/48hrs|1|Vehicle Shop|4 hrs/Vehicle B/R(4)|6|100kg||r3.153|
3-Sidecars
4-* Small Sidecar                  23|1000|Always|1|-|-|||+1 Hand, CF 6|r3.154|
4-* Medium Sidecar                 23|2000|Always|1|-|-|||+1 Hand, CF 8|r3.154|
4-* Large Sidecar                  23|3500|Always|1|-|-|||+2 Hand, CF 12|r3.154|
3-Spotlights
4-* White-Light                    23|600|4/96hrs|1.5|Vehicle Shop|24 hrs/Vehicle B/R(4)||||r3.154|
4-* Medium-Range Infared           23|600|4/96hrs|1.5|Vehicle Shop|24 hrs/Vehicle B/R(4)||||r3.154|
3-Library Transponder Chips
4-* Library Transponder Chip [1]   23|60|5/48hrs|2|Electronics Kit|2 hrs/Electronics B/R(4)||||r3.100|
4-* Library Transponder Chip [2]   23|240|5/48hrs|2|Electronics Kit|2 hrs/Electronics B/R(4)||||r3.100|
4-* Library Transponder Chip [3]   23|540|5/48hrs|2|Electronics Kit|2 hrs/Electronics B/R(4)||||r3.100|
4-* Library Transponder Chip [4]   23|960|5/48hrs|2|Electronics Kit|2 hrs/Electronics B/R(4)||||r3.100|
4-* Library Transponder Chip [5]   23|1500|5/48hrs|2|Electronics Kit|2 hrs/Electronics B/R(4)||||r3.100|
4-* Library Transponder Chip [6]   23|2160|5/48hrs|2|Electronics Kit|2 hrs/Electronics B/R(4)||||r3.100|
4-* Library Transponder Chip [7]   23|2940|5/48hrs|2|Electronics Kit|2 hrs/Electronics B/R(4)||||r3.100|
4-* Library Transponder Chip [8]   23|3840|5/48hrs|2|Electronics Kit|2 hrs/Electronics B/R(4)||||r3.100|
4-* Library Transponder Chip [9]   23|4860|5/48hrs|2|Electronics Kit|2 hrs/Electronics B/R(4)||||r3.100|
4-* Library Transponder Chip [10]  23|6000|5/48hrs|2|Electronics Kit|2 hrs/Electronics B/R(4)||||r3.100|
3-Other
4-* Drone Rack                     26|13840|2/7days|1|0.5|r3.151|
4-* Aircraft Drop Tanks            26|8000||||r3.149|
4-* Ejection Seat(Standard)        23|3000|5/10days|2|Vehicle Facility|16 hrs/Vehicle B/R(4)|7|110kg||r3.150|
4-* Ejection Seat(Reinforced)      23|6000|5/10days|2|Vehicle Facility|16 hrs/Vehicle B/R(4)|7|250kg||r3.150|
4-* Valkyrie Module                23|1000000|10/2weeks|3|Vehicle Shop, Electronics Shop|5 days/Vehicle B/R(5) Electronics B/R(5)|15|500kg|See MM-139|r3.155|
4-* Photovoltaic Chameleon Paint   23|5000|6/14days|1.5|Vehicle Shop|72 hrs/Electronics(6)||||r3.152|
4-* Morphing License Plate         23|5000|8/14days|2|Electronics Kit|2 hrs/Electronics B/R(4)||1kg||r3.100|
4-* Ski-Skids                      23|0|Always|0,90|Vehicle Shop|48 hrs/Vehicle B/R(2)|0|100kg x Body|Cost: 500 x (Body + Armor)|twl.133
!!
3-Other SR2
4-Standard accessories
5-* Boat Hull Modification         23|BODY x 500?|1/?|1|Facility|0/0|0|0||sr2.???
5-* Convertible Top                23|2500 + 10% of vehicle?|1/?|1|Shop|0/0|0|0||sr2.???
5-* EnviroSeal (Gas)               23|BODY x 250?|1/?|1|Facility|0/0|1|0||sr2.???
5-* EnviroSeal (Water)             23|BODY x 750?|1/?|1|Facility|0/0|1|0||sr2.???
5-* EnviroSeal (Engine)            23|BODY x 1000?|1/?|1|Facility|0/0|1|0||sr2.???
5-* External Luggage/Cargo(per CF) 23|250|1/?|1|Shop|0/0|0|0||sr2.???
5-* Flotation Package (Aircraft)   23|10% of vehicle cost?|1/?|1|Facility|0/0|2|0||sr2.???
5-* Life Support (10 man-hours)    23|1500|1/?|1|Shop|0/0|1|0||sr2.???
5-* Reinforced Seating             23|250|1/?|1|Shop|0/0|1|0||sr2.???
5-* Secondary Controls             23|400|1/?|1|Facility|0/0|2|0||sr2.???
4-Tires (per tire)
5-* Standard Tires                 26|BODY x 50?|1/?|1|0|sr2.???
5-* Performance Tires              26|BODY x 75?|1/?|1|0|sr2.???
5-* Off-road Tires                 26|BODY x 125?|1/?|1|0|sr2.???
5-* Dual-Purpose Tires             26|BODY x 250?|1/?|1|0|sr2.???
5-* Standard Tires, Runflat        26|BODY x 250?|1/?|1|0|sr2.???
5-* Performance Tires, Runflat     26|BODY x 275?|1/?|1|0|sr2.???
5-* Off-road Tires, Runflat        26|BODY x 325?|1/?|1|0|sr2.???
5-* Dual-Purpose Tires, Runflat    26|BODY x 450?|1/?|1|0|sr2.???
4-Sensors
5-* VAUBAN Vehicle A.T. Lvl [1]    23|80000|1/?|1|Sensor +1|0/0|Upgrade|0||fra.141
5-* VAUBAN Vehicle A.T. Lvl [2]    23|160000|1/?|1|Sensor +2|0/0|Upgrade|0||fra.141
5-* VAUBAN Vehicle A.T. Lvl [3]    23|240000|1/?|1|Sensor +3|0/0|Upgrade|0||fra.141
5-* VAUBAN Vehicle A.T. Lvl [4]    23|320000|1/?|1|Sensor +4|0/0|Upgrade|0||fra.141
4-Weapon mounts
5-* External Rack Mount(1 missile) 23|1000|1/?|1|-|0/0|0|0||sr2.???
5-* Pintle Mount                   23|50|1/?|1|-|0/0|0|0||sr3.312
5-* Ring Mount                     23|1500|1/?|1|-|0/0|0|0||sr2.???
5-* Ring Mount with Hatch          23|2000|1/?|1|-|0/0|0|0||sr2.???
5-* Ring Mount, Open-top Variant   23|3000|1/?|1|-|0/0|1|0||sr2.???
4-Lure Launcher
5-* Lure Launcher AM-56 [1]        19|Lure Launcher|2|SS|-|1CF|9/12 days|20000|4|fra.141|
5-* Lure Launcher AM-56 [2]        19|Lure Launcher|2|SS|-|2CF|9/12 days|400000|4|fra.141|
5-* Lure Launcher AM-56 [3]        19|Lure Launcher|2|SS|-|3CF|9/12 days|60000|4|fra.141|
5-* Lure Launcher AM-56 [4]        19|Lure Launcher|2|SS|-|4CF|9/12 days|80000|4|fra.141|
5-* Lure Launcher AM-56 [5]        19|Lure Launcher|2|SS|-|5CF|9/12 days|100000|4|fra.141|
5-* Lure Launcher AM-56 [6]        19|Lure Launcher|2|SS|-|6CF|9/12 days|120000|4|fra.141|
5-* Lure Launcher AM-56 [7]        19|Lure Launcher|2|SS|-|7CF|9/12 days|140000|4|fra.141|
5-* Lure Launcher AM-56 [8]        19|Lure Launcher|2|SS|-|8CF|9/12 days|160000|4|fra.141|
5-* Lure Launcher AM-56 [9]        19|Lure Launcher|2|SS|-|9CF|9/12 days|180000|4|fra.141|
5-* Lure Launcher AM-56 [10]       19|Lure Launcher|2|SS|-|10CF|9/12 days|200000|4|fra.141|
5-* Lure Ammo AM-56 [1]            23|2000|1/?|1|Missile jammer|0/0|1|0||fra.141
5-* Lure Ammo AM-56 [2]            23|8000|1/?|1|Missile jammer|0/0|1|0||fra.141
5-* Lure Ammo AM-56 [3]            23|18000|1/?|1|Missile jammer|0/0|1|0||fra.141
5-* Lure Ammo AM-56 [4]            23|32000|1/?|1|Missile jammer|0/0|1|0||fra.141
5-* Lure Ammo AM-56 [5]            23|50000|1/?|1|Missile jammer|0/0|1|0||fra.141
5-* Lure Ammo AM-56 [6]            23|72000|1/?|1|Missile jammer|0/0|1|0||fra.141
5-* Lure Ammo AM-56 [7]            23|98000|1/?|1|Missile jammer|0/0|1|0||fra.141
5-* Lure Ammo AM-56 [8]            23|128000|1/?|1|Missile jammer|0/0|1|0||fra.141
5-* Lure Ammo AM-56 [9]            23|162000|1/?|1|Missile jammer|0/0|1|0||fra.141
5-* Lure Ammo AM-56 [10]           23|200000|1/?|1|Missile jammer|0/0|1|0||fra.141
4-VAUBAN Missile A.T.
5-* VAUBAN Missile A.T. [1]        23|36000|1/?|1|Sensor +1|0/0|Upgrade|0||fra.141
5-* VAUBAN Missile A.T. [2]        23|72000|1/?|1|Sensor +2|0/0|Upgrade|0||fra.141
5-* VAUBAN Missile A.T. [3]        23|108000|1/?|1|Sensor +3|0/0|Upgrade|0||fra.141
5-* VAUBAN Missile A.T. [4]        23|144000|1/?|1|Sensor +4|0/0|Upgrade|0||fra.141
!
1-Rigger Gear
2-Special Gear
3-* Datajack Port                  23|2500|3/72hrs|1.5|Vehicle Facility|56 hrs/Vehicle B/R(4)|1|15kg||r3.128|
3-* Datajack Port(Motorcycles)     23|5000|3/72hrs|1.5|Vehicle Facility|112 hrs/Vehicle B/R(4)|1|15kg||r3.128|
3-* Bike Gyro-Stabilization Gear   23|Vehicle Cost x 1.25|6/10days|1.5|Vehicle Facility|48 hrs/Bike B/R(5)||5kg||r3.129|
3-* Rigger Adaptation              23|2800|4/7days|2|Vehicle Facility|40 hrs/Vehicle B/R(4)|1|10kg||r3.130|
2-Remote Control Deck & Acc
3-* Remote Control Deck Rating [1] 21|-|1|3|4/72hrs|5000|2|sr3.306|
3-* Remote Control Deck Rating [2] 21|-|2|3|4/72hrs|10000|2|sr3.306|
3-* Remote Control Deck Rating [3] 21|-|3|3|4/72hrs|15000|2|sr3.306|
3-* Remote Control Deck Rating [4] 21|-|4|3|4/72hrs|20000|2|sr3.306|
3-* Remote Control Deck Rating [5] 21|-|5|3|4/72hrs|25000|2|sr3.306|
3-* Remote Control Deck Rating [6] 21|-|6|3|4/72hrs|30000|2|sr3.306|
3-* Remote Control Deck Rating [7] 21|-|7|3|4/72hrs|35000|2|sr3.306|
3-* Remote Control Deck Rating [8] 21|-|8|3|4/72hrs|40000|2|sr3.306|
3-* Remote Control Deck Rating [9] 21|-|9|3|4/72hrs|45000|2|sr3.306|
3-* Remote Control Deck Rating[10] 21|-|10|3|4/72hrs|50000|2|sr3.306|
2-RC Deck Accessories
3-R-C Biofeedback Filters
4-* R-C Biofeedback Filter [1]     26|10000|2/7days|1|0.5|r3.98|
4-* R-C Biofeedback Filter [2]     26|20000|4/7days|1|0.5|r3.98|
4-* R-C Biofeedback Filter [3]     26|30000|6/7days|1|0.5|r3.98|
3-R-C ECCM Modules
4-* R-C ECCM Rating [1]            26|7500|4/7days|2|1.5|sr3.306|
4-* R-C ECCM Rating [2]            26|15000|4/7days|2|1.5|sr3.306|
4-* R-C ECCM Rating [3]            26|22500|4/7day|2|1.5|sr3.306|
4-* R-C ECCM Rating [4]            26|60000|6/14days|3|2|sr3.306|
4-* R-C ECCM Rating [5]            26|75000|6/14days|3|2|sr3.306|
4-* R-C ECCM Rating [6]            26|90000|6/14days|3|2|sr3.306|
4-* R-C ECCM Rating [7]            26|245000|12/28days|4|2.5|sr3.306|
4-* R-C ECCM Rating [8]            26|280000|12/28days|4|2.5|sr3.306|
4-* R-C ECCM Rating [9]            26|315000|12/28days|4|2.5|sr3.306|
4-* R-C ECCM Rating [10]           26|500000|18/45days|GM|2.5|sr3.306|
3-R-C Encryption Modules
4-* R-C Encryption Module [1]      26|5000|1/1days|3|0.5|r3.98|
4-* R-C Encryption Module [2]      26|10000|2/2days|3|0.5|r3.98|
4-* R-C Encryption Module [3]      26|15000|3/3days|3|0.5|r3.98|
4-* R-C Encryption Module [4]      26|20000|4/4days|3|0.5|r3.98|
4-* R-C Encryption Module [5]      26|25000|5/5days|3|0.5|r3.98|
4-* R-C Encryption Module [6]      26|30000|6/6days|3|0.5|r3.98|
4-* R-C Encryption Module [7]      26|35000|7/7days|3|0.5|r3.98|
4-* R-C Encryption Module [8]      26|40000|8/8days|3|0.5|r3.98|
4-* R-C Encryption Module [9]      26|45000|9/9days|3|0.5|r3.98|
4-* R-C Encryption Module [10]     26|50000|10/10days|3|0.5|r3.98|
3-R-C Decryption Modules
4-* Rigger Decryption Module [1]   26|7500|3/24hrs|3|0.5|r3.98|
4-* Rigger Decryption Module [2]   26|15000|4/48hrs|3|0.5|r3.98|
4-* Rigger Decryption Module [3]   26|22500|5/72hrs|3|0.5|r3.98|
4-* Rigger Decryption Module [4]   26|30000|6/4days|3|0.5|r3.98|
4-* Rigger Decryption Module [5]   26|37500|7/5days|3|0.5|r3.98|
4-* Rigger Decryption Module [6]   26|45000|8/6days|3|0.5|r3.98|
4-* Rigger Decryption Module [7]   26|52500|9/7days|3|0.5|r3.98|
4-* Rigger Decryption Module [8]   26|60000|10/8days|3|0.5|r3.98|
4-* Rigger Decryption Module [9]   26|67500|11/9days|3|0.5|r3.98|
4-* Rigger Decryption Module [10]  26|75000|12/10days|3|0.5|r3.98|
3-R-C Protocol Emulation Modules
4-* Rigger Protocol Emulation [1]  26|5000|3/1day|2|0.5|r3.98|
4-* Rigger Protocol Emulation [2]  26|10000|4/2days|2|0.5|r3.98|
4-* Rigger Protocol Emulation [3]  26|15000|5/3days|2|0.5|r3.98|
4-* Rigger Protocol Emulation [4]  26|20000|6/4days|2|0.5|r3.98|
4-* Rigger Protocol Emulation [5]  26|25000|7/5days|2|0.5|r3.98|
4-* Rigger Protocol Emulation [6]  26|30000|8/6days|2|0.5|r3.98|
4-* Rigger Protocol Emulation [7]  26|35000|9/7days|2|0.5|r3.98|
4-* Rigger Protocol Emulation [8]  26|40000|10/8days|2|0.5|r3.98|
4-* Rigger Protocol Emulation [9]  26|45000|11/9days|2|0.5|r3.98|
4-* Rigger Protocol Emulation [10] 26|50000|12/10days|2|0.5|r3.98|
3-Signal Amplifiers
4-* Signal Amplifier [1]           26|250|1/12hrs|1.5|1|r3.98|
4-* Signal Amplifier [2]           26|500|2/24hrs|1.5|2|r3.98|
4-* Signal Amplifier [3]           26|750|3/36hrs|1.5|3|r3.98|
4-* Signal Amplifier [4]           26|1000|4/48hrs|1.5|4|r3.98|
4-* Signal Amplifier [5]           26|1250|5/60hrs|1.5|5|r3.98|
4-* Signal Amplifier [6]           26|1500|6/72hrs|1.5|6|r3.98|
4-* Signal Amplifier [7]           26|1750|7/84hrs|1.5|7|r3.98|
4-* Signal Amplifier [8]           26|2000|8/96hrs|1.5|8|r3.98|
4-* Signal Amplifier [9]           26|2250|9/108hrs|1.5|9|r3.98|
4-* Signal Amplifier [10]          26|2500|10/120hrs|1.5|10|r3.98|
3-Storage Memory
4-* Storage Memory 50Mp            26|300|2/24hrs|1|1|r3.98|
4-* Storage Memory 100Mp           26|600|2/24hrs|1|1|r3.98|
4-* Storage Memory 150Mp           26|900|2/24hrs|1|1|r3.98|
4-* Storage Memory 200Mp           26|1200|2/24hrs|1|1|r3.98|
3-Autosofts
4-Clearsight
5-* Clearsight [1]                 26|1500|6/14days|2||r3.99|
5-* Clearsight [2]                 26|6000|6/14days|2||r3.99|
5-* Clearsight [3]                 26|13500|6/14days|2||r3.99|
5-* Clearsight [4]                 26|24000|6/14days|2||r3.99|
5-* Clearsight [5]                 26|37500|6/14days|2||r3.99|
4-Datallink
5-* Datalink [1]                   26|1500|6/14days|2||r3.99|
5-* Datalink [2]                   26|6000|6/14days|2||r3.99|
5-* Datalink [3]                   26|13500|6/14days|2||r3.99|
5-* Datalink [4]                   26|24000|6/14days|2||r3.99|
5-* Datalink [5]                   26|37500|6/14days|2||r3.99|
4-Electronic Warfare
5-* Electronic Warfare [1]         26|1000|6/14days|2||r3.99|
5-* Electronic Warfare [2]         26|4000|6/14days|2||r3.99|
5-* Electronic Warfare [3]         26|9000|6/14days|2||r3.99|
5-* Electronic Warfare [4]         26|16000|6/14days|2||r3.99|
5-* Electronic Warfare [5]         26|25000|6/14days|2||r3.99|
4-Performance Profile(Vehicle)
5-* Performance Profile [1]        26|1000|6/14days|2||r3.99|
5-* Performance Profile [2]        26|4000|6/14days|2||r3.99|
5-* Performance Profile [3]        26|9000|6/14days|2||r3.99|
5-* Performance Profile [4]        26|16000|6/14days|2||r3.99|
5-* Performance Profile [5]        26|25000|6/14days|2||r3.99|
4-Sharpshooter
5-* Sharpsoooter [1]               26|2000|6/14days|2||r3.99|
5-* Sharpshooter [2]               26|8000|6/14days|2||r3.99|
5-* Sharpshooter [3]               26|18000|6/14days|2||r3.99|
5-* Sharpshooter [4]               26|32000|6/14days|2||r3.99|
5-* Sharpshooter [5]               26|50000|6/14days|2||r3.99|
3-Other
4-* Audio/Visual Screen Display    26|100|2/24hrs|1|0.5|sr3.306,r3.98|
4-* BattleTac FDDM Master Unit     26|125000|10/21days|3|1|r3.98|
4-* BattleTac IVIS Master Unit     26|75000|8/14days|3|1|r3.98|
4-* Hitcher Jack                   26|250|2/48hrs|1||sr3.306,r3.98|
4-* Intercom System                26|25|2/24hrs|1||sr3.306,r3.98|
!  Last Line
